No.,Ticker,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume
1176,CARZ,First Trust NASDAQ Global Auto Index Fund,Financial,Exchange Traded Fund,USA,-,-,58.39,0.28%,"4,667"
1177,CAS,Cascade Acquisition Corp.,Financial,Shell Companies,USA,283.76M,-,9.87,-1.00%,"1,655"
1178,CASA,"Casa Systems, Inc.",Technology,Communication Equipment,USA,595.40M,19.53,6.66,1.52%,"259,696"
1179,CASH,"Meta Financial Group, Inc.",Financial,Banks - Regional,USA,1.63B,12.04,51.69,1.85%,"110,328"
1180,CASI,"CASI Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,178.66M,-,1.26,2.44%,"3,326,222"
1181,CASS,"Cass Information Systems, Inc.",Industrials,Specialty Business Services,USA,594.81M,23.60,42.70,1.16%,"16,185"
1182,CASY,"Casey's General Stores, Inc.",Consumer Defensive,Grocery Stores,USA,7.02B,22.59,188.41,0.16%,"274,971"
1183,CAT,Caterpillar Inc.,Industrials,Farm & Heavy Construction Machinery,USA,109.72B,25.12,196.62,2.75%,"3,350,782"
1184,CATC,Cambridge Bancorp,Financial,Banks - Regional,USA,576.09M,11.00,84.47,3.52%,"12,930"
1185,CATH,Global X S&P 500 Catholic Values ETF,Financial,Exchange Traded Fund,USA,-,-,55.57,1.66%,"10,832"
1186,CATO,The Cato Corporation,Consumer Cyclical,Apparel Retail,USA,393.07M,36.86,17.47,-0.06%,"131,590"
1187,CATY,Cathay General Bancorp,Financial,Banks - Regional,USA,3.15B,11.52,40.23,3.26%,"254,244"
1188,CB,Chubb Limited,Financial,Insurance - Property & Casualty,Switzerland,76.85B,9.81,177.49,0.32%,"1,054,763"
1189,CBAH,"CBRE Acquisition Holdings, Inc.",Financial,Shell Companies,USA,419.91M,-,9.96,-0.20%,"2,642"
1190,CBAN,"Colony Bankcorp, Inc.",Financial,Banks - Regional,USA,255.19M,9.92,17.66,1.85%,"9,843"
1191,CBAT,"CBAK Energy Technology, Inc.",Industrials,Electrical Equipment & Parts,China,224.90M,8.21,2.61,1.95%,"812,281"
1192,CBAY,"CymaBay Therapeutics, Inc.",Healthcare,Biotechnology,USA,272.61M,-,3.89,2.37%,"166,133"
1193,CBD,Companhia Brasileira de Distribuicao,Consumer Cyclical,Department Stores,Brazil,1.38B,5.17,5.01,1.42%,"499,101"
1194,CBFV,"CB Financial Services, Inc.",Financial,Banks - Regional,USA,123.49M,-,23.04,0.17%,"7,342"
1195,CBH,AllianzGI Convertible & Income 2024 Target Term Fund,Financial,Asset Management,USA,187.51M,-,10.27,-0.39%,"23,135"
1196,CBIO,"Catalyst Biosciences, Inc.",Healthcare,Biotechnology,USA,147.42M,-,4.88,1.99%,"134,841"
1197,CBLS,Changebridge Capital Long/Short Equity ETF,Financial,Exchange Traded Fund,USA,-,-,26.11,1.50%,"2,777"
1198,CBMB,"CBM Bancorp, Inc.",Financial,Banks - Regional,USA,54.59M,63.53,16.01,1.01%,914
1199,CBNK,"Capital Bancorp, Inc.",Financial,Banks - Regional,USA,307.36M,8.73,23.11,5.05%,"27,570"
1200,CBOE,"Cboe Global Markets, Inc.",Financial,Financial Data & Stock Exchanges,USA,13.22B,30.42,123.85,-0.11%,"551,819"
1201,CBON,VanEck Vectors ChinaAMC China Bond ETF,Financial,Exchange Traded Fund,USA,-,-,24.31,0.10%,"40,699"
1202,CBRE,"CBRE Group, Inc.",Real Estate,Real Estate Services,USA,32.76B,26.99,96.05,0.21%,"1,215,045"
1203,CBRL,"Cracker Barrel Old Country Store, Inc.",Consumer Cyclical,Restaurants,USA,3.39B,14.18,145.07,4.21%,"467,718"
1204,CBSH,"Commerce Bancshares, Inc.",Financial,Banks - Regional,USA,7.93B,14.61,68.09,2.33%,"360,254"
1205,CBT,Cabot Corporation,Basic Materials,Specialty Chemicals,USA,2.88B,-,50.25,3.48%,"206,964"
1206,CBTG,Cabot Growth ETF,Financial,Exchange Traded Fund,USA,-,-,26.96,2.05%,488
1207,CBTX,"CBTX, Inc.",Financial,Banks - Regional,USA,631.26M,17.34,27.00,3.09%,"62,674"
1208,CBU,"Community Bank System, Inc.",Financial,Banks - Regional,USA,3.53B,19.02,66.50,1.33%,"149,373"
1209,CBZ,"CBIZ, Inc.",Industrials,Specialty Business Services,USA,1.70B,22.24,32.12,0.91%,"593,397"
1210,CC,The Chemours Company,Basic Materials,Specialty Chemicals,USA,4.67B,17.93,27.35,0.70%,"3,432,083"
1211,CCAC,CITIC Capital Acquisition Corp.,Financial,Shell Companies,China,344.11M,-,9.98,0.00%,"227,586"
1212,CCAP,"Crescent Capital BDC, Inc.",Financial,Asset Management,USA,535.18M,-,19.00,0.42%,"36,177"
1213,CCBG,"Capital City Bank Group, Inc.",Financial,Banks - Regional,USA,386.86M,10.95,22.81,1.83%,"50,573"
1214,CCCC,"C4 Therapeutics, Inc.",Healthcare,Biotechnology,USA,2.43B,-,50.50,0.90%,"218,535"
1215,CCD,Calamos Dynamic Convertible and Income Fund,Financial,Closed-End Fund - Equity,USA,769.33M,-,31.42,0.19%,"47,289"
1216,CCEL,"Cryo-Cell International, Inc.",Healthcare,Medical Care Facilities,USA,104.59M,25.69,12.05,-1.63%,"4,867"
1217,CCEP,Coca-Cola Europacific Partners PLC,Consumer Defensive,Beverages - Non-Alcoholic,United Kingdom,26.78B,36.07,57.14,-0.76%,"937,896"
1218,CCF,Chase Corporation,Basic Materials,Specialty Chemicals,USA,962.39M,23.02,104.95,0.91%,"14,616"
1219,CCI,Crown Castle International Corp. (REIT),Real Estate,REIT - Specialty,USA,79.97B,70.99,184.36,-1.65%,"1,646,437"
1220,CCJ,Cameco Corporation,Energy,Uranium,Canada,9.06B,-,21.29,1.33%,"7,867,632"
1221,CCK,"Crown Holdings, Inc.",Consumer Cyclical,Packaging & Containers,USA,14.24B,21.53,106.22,1.10%,"344,802"
1222,CCL,Carnival Corporation & plc,Consumer Cyclical,Travel Services,USA,27.39B,-,24.69,4.57%,"47,578,421"
1223,CCLP,CSI Compressco LP,Energy,Oil & Gas Equipment & Services,USA,72.94M,-,1.53,3.38%,"67,664"
1224,CCM,Concord Medical Services Holdings Limited,Healthcare,Medical Care Facilities,China,130.84M,-,3.07,1.83%,"12,781"
1225,CCMP,"CMC Materials, Inc.",Technology,Semiconductor Equipment & Materials,USA,3.68B,-,125.99,0.41%,"97,415"
1226,CCNC,Code Chain New Continent Limited,Basic Materials,Coking Coal,China,48.31M,-,1.30,-2.26%,"107,776"
1227,CCNE,CNB Financial Corporation,Financial,Banks - Regional,USA,400.06M,9.90,23.87,2.62%,"18,657"
1228,CCO,"Clear Channel Outdoor Holdings, Inc.",Communication Services,Advertising Agencies,USA,1.23B,-,2.79,5.28%,"2,686,768"
1229,CCOI,"Cogent Communications Holdings, Inc.",Communication Services,Telecom Services,USA,3.39B,713.04,72.73,1.44%,"165,421"
1230,CCOR,Core Alternative ETF,Financial,Exchange Traded Fund,USA,-,-,29.75,0.54%,"35,562"
1231,CCRN,"Cross Country Healthcare, Inc.",Industrials,Staffing & Employment Services,USA,798.30M,22.92,21.22,1.63%,"155,242"
1232,CCS,"Century Communities, Inc.",Consumer Cyclical,Residential Construction,USA,2.20B,6.07,64.76,0.79%,"208,779"
1233,CCU,Compania Cervecerias Unidas S.A.,Consumer Defensive,Beverages - Brewers,Chile,3.46B,17.13,17.82,-0.50%,"74,836"
1234,CCV,Churchill Capital Corp V,Financial,Shell Companies,USA,1.12B,-,9.80,-0.15%,"36,081"
1235,CCVI,Churchill Capital Corp VI,Financial,Shell Companies,USA,675.51M,-,9.80,-0.20%,"10,860"
1236,CCXI,"ChemoCentryx, Inc.",Healthcare,Biotechnology,USA,1.21B,-,17.97,4.54%,"1,476,404"
1237,CD,Chindata Group Holdings Limited,Technology,Information Technology Services,China,3.63B,-,9.82,1.66%,"1,816,566"
1238,CDAK,"Codiak BioSciences, Inc.",Healthcare,Biotechnology,USA,421.67M,-,18.85,4.43%,"52,166"
1239,CDAY,Ceridian HCM Holding Inc.,Technology,Software - Application,USA,16.93B,-,112.94,4.01%,"1,213,798"
1240,CDC,VictoryShares US EQ Income Enhanced Volatility Wtd ETF,Financial,Exchange Traded Fund,USA,-,-,64.93,0.90%,"133,425"
1241,CDE,"Coeur Mining, Inc.",Basic Materials,Gold,USA,1.61B,21.08,6.22,-0.48%,"3,315,986"
1242,CDEV,"Centennial Resource Development, Inc.",Energy,Oil & Gas E&P,USA,1.66B,-,5.89,4.06%,"4,681,471"
1243,CDK,"CDK Global, Inc.",Technology,Software - Application,USA,5.27B,29.38,43.39,2.02%,"929,590"
1244,CDL,VictoryShares US Large Cap High Div Volatility Wtd ETF,Financial,Exchange Traded Fund,USA,-,-,57.15,1.23%,"14,970"
1245,CDLX,"Cardlytics, Inc.",Communication Services,Internet Content & Information,USA,3.10B,-,96.56,3.57%,"238,286"
1246,CDMO,"Avid Bioservices, Inc.",Healthcare,Biotechnology,USA,1.30B,239.46,22.03,3.04%,"424,183"
1247,CDNA,"CareDx, Inc",Healthcare,Diagnostics & Research,USA,3.48B,-,66.77,1.40%,"307,381"
1248,CDNS,"Cadence Design Systems, Inc.",Technology,Software - Application,USA,46.24B,67.26,163.10,0.54%,"894,616"
1249,CDOR,"Condor Hospitality Trust, Inc.",Real Estate,REIT - Hotel & Motel,USA,92.99M,-,6.15,13.61%,"408,918"
1250,CDR,"Cedar Realty Trust, Inc.",Real Estate,REIT - Retail,USA,310.69M,6.32,22.40,1.08%,"46,370"
1251,CDTX,"Cidara Therapeutics, Inc.",Healthcare,Biotechnology,USA,111.76M,-,2.30,2.68%,"390,336"
1252,CDW,CDW Corporation,Technology,Information Technology Services,USA,26.91B,29.46,192.52,1.52%,"397,000"
1253,CDXC,ChromaDex Corporation,Healthcare,Biotechnology,USA,425.89M,-,6.69,0.75%,"172,467"
1254,CDXS,"Codexis, Inc.",Healthcare,Biotechnology,USA,1.60B,-,25.78,1.14%,"181,164"
1255,CDZI,Cadiz Inc.,Utilities,Utilities - Regulated Water,USA,299.17M,-,7.53,2.59%,"584,465"
1256,CDZIP,Cadiz Inc.,Utilities,Utilities - Regulated Water,USA,-,-,25.00,0.36%,450
1257,CE,Celanese Corporation,Basic Materials,Chemicals,USA,16.99B,6.83,149.45,2.59%,"1,219,131"
1258,CEA,China Eastern Airlines Corporation Limited,Industrials,Airlines,China,10.02B,-,19.08,6.00%,"11,755"
1259,CECE,CECO Environmental Corp.,Industrials,Pollution & Treatment Controls,USA,256.36M,82.98,6.97,2.05%,"70,553"
1260,CEE,"The Central and Eastern Europe Fund, Inc.",Financial,Closed-End Fund - Foreign,USA,186.20M,-,28.81,0.00%,"1,375"
1261,CEF,Sprott Physical Gold and Silver Trust,Financial,Asset Management,Canada,-,-,17.18,-1.09%,"406,677"
1262,CEFS,Saba Closed-End Funds ETF,Financial,Exchange Traded Fund,USA,-,-,21.33,0.83%,"20,450"
1263,CEI,"Camber Energy, Inc.",Energy,Oil & Gas E&P,USA,201.48M,-,1.90,30.14%,"255,898,512"
1264,CEIX,CONSOL Energy Inc.,Energy,Thermal Coal,USA,913.50M,23.03,25.20,2.86%,"332,212"
1265,CELC,Celcuity Inc.,Healthcare,Diagnostics & Research,USA,302.17M,-,20.50,6.83%,"28,988"
1266,CELH,"Celsius Holdings, Inc.",Consumer Defensive,Beverages - Non-Alcoholic,USA,7.45B,673.47,96.98,3.28%,"756,583"
1267,CELP,"Cypress Environmental Partners, L.P.",Energy,Oil & Gas Equipment & Services,USA,18.15M,-,1.46,0.69%,"25,336"
1268,CEM,ClearBridge MLP and Midstream Fund Inc,Financial,Closed-End Fund - Equity,USA,379.54M,-,26.95,3.10%,"30,912"
1269,CEMB,iShares J.P. Morgan EM Corporate Bond ETF,Financial,Exchange Traded Fund,USA,-,-,52.15,-0.10%,"40,576"
1270,CEMI,"Chembio Diagnostics, Inc.",Healthcare,Diagnostics & Research,USA,78.15M,-,2.67,0.75%,"980,377"
1271,CEN,Center Coast Brookfield MLP & Energy Infrastructure Fund,Financial,Closed-End Fund - Equity,USA,66.95M,-,13.58,1.57%,"38,449"
1272,CENT,Central Garden & Pet Company,Consumer Defensive,Packaged Foods,USA,2.39B,15.76,47.99,1.05%,"67,589"
1273,CENTA,Central Garden & Pet Company,Consumer Defensive,Packaged Foods,USA,1.81B,17.97,42.78,1.09%,"263,522"
1274,CENX,Century Aluminum Company,Basic Materials,Aluminum,USA,1.27B,-,14.05,3.69%,"1,665,281"
1275,CEPU,Central Puerto S.A.,Utilities,Utilities - Regulated Electric,Argentina,472.62M,7.30,3.14,-1.26%,"435,871"
1276,CEQP,Crestwood Equity Partners LP,Energy,Oil & Gas Midstream,USA,1.77B,-,27.46,1.48%,"382,248"
1277,CERE,"Cerevel Therapeutics Holdings, Inc.",Healthcare,Biotechnology,USA,4.40B,-,31.29,1.03%,"902,563"
1278,CERN,Cerner Corporation,Healthcare,Health Information Services,USA,21.33B,32.08,73.17,0.29%,"1,944,277"
1279,CERS,Cerus Corporation,Healthcare,Biotechnology,USA,1.08B,-,6.68,4.21%,"1,207,094"
1280,CERT,"Certara, Inc.",Healthcare,Biotechnology,USA,5.79B,-,36.03,0.08%,"528,230"
1281,CET,Central Securities Corp.,Financial,Asset Management,USA,1.12B,15.25,42.83,0.73%,"11,544"
1282,CETX,"Cemtrex, Inc.",Industrials,Conglomerates,USA,23.30M,-,1.18,0.85%,"89,883"
1283,CEV,Eaton Vance California Municipal Income Trust,Financial,Asset Management,USA,98.94M,15.23,13.87,-2.19%,"47,025"
1284,CEVA,"CEVA, Inc.",Technology,Semiconductors,USA,1.07B,-,45.56,3.29%,"95,040"
1285,CEW,WisdomTree Emerging Currency Strategy Fund,Financial,Exchange Traded Fund,USA,-,-,17.95,0.14%,316
1286,CEY,VictoryShares Emerging Market High Div Volatility Wtd ETF,Financial,Exchange Traded Fund,USA,-,-,24.13,0.52%,"1,649"
1287,CF,"CF Industries Holdings, Inc.",Basic Materials,Agricultural Inputs,USA,11.49B,25.36,53.49,6.09%,"4,807,572"
1288,CFA,VictoryShares US 500 Volatility Wtd ETF,Financial,Exchange Traded Fund,USA,-,-,73.18,1.18%,"9,790"
1289,CFB,"CrossFirst Bankshares, Inc.",Financial,Banks - Regional,USA,621.14M,15.13,12.63,2.93%,"35,931"
1290,CFBK,CF Bankshares Inc.,Financial,Banks - Regional,USA,110.40M,4.75,19.65,0.33%,"3,205"
1291,CFFEU,CF Acquisition Corp. VIII,Financial,Shell Companies,USA,-,-,10.15,1.60%,"4,831"
1292,CFFI,C&F Financial Corporation,Financial,Banks - Regional,USA,184.21M,6.34,51.74,-0.21%,768
1293,CFFN,"Capitol Federal Financial, Inc.",Financial,Banks - Regional,USA,1.54B,20.25,11.28,-0.18%,"378,875"
1294,CFFVU,CF Acquisition Corp. V,Financial,Shell Companies,USA,-,-,10.12,-7.53%,"3,207"
1295,CFG,"Citizens Financial Group, Inc.",Financial,Banks - Regional,USA,19.16B,10.03,44.92,5.25%,"4,917,344"
1296,CFIV,CF Acquisition Corp. IV,Financial,Shell Companies,USA,617.85M,-,9.73,0.00%,"92,789"
1297,CFIVU,CF Acquisition Corp. IV,Financial,Shell Companies,USA,-,-,9.89,-0.70%,"2,664"
1298,CFLT,"Confluent, Inc.",Technology,Software - Infrastructure,USA,18.36B,-,72.61,5.17%,"747,787"
1299,CFMS,"Conformis, Inc.",Healthcare,Medical Devices,USA,275.53M,-,1.49,-3.25%,"2,747,579"
1300,CFO,VictoryShares US 500 Enhanced Volatility Wtd ETF,Financial,Exchange Traded Fund,USA,-,-,73.16,1.16%,"30,690"
1301,CFR,"Cullen/Frost Bankers, Inc.",Financial,Banks - Regional,USA,7.44B,18.03,116.20,4.64%,"348,580"
1302,CFRX,ContraFect Corporation,Healthcare,Biotechnology,USA,160.87M,-,4.04,2.80%,"99,479"
1303,CFVIU,CF Acquisition Corp. VI,Financial,Shell Companies,USA,-,-,9.87,-0.10%,"6,847"
1304,CFX,Colfax Corporation,Industrials,Specialty Industrial Machinery,USA,6.76B,63.01,46.00,2.00%,"807,043"
1305,CG,The Carlyle Group Inc.,Financial,Asset Management,USA,17.16B,6.82,48.67,1.37%,"2,307,172"
1306,CGA,"China Green Agriculture, Inc.",Basic Materials,Agricultural Inputs,China,78.35M,-,9.10,-0.76%,"1,855"
1307,CGAU,Centerra Gold Inc.,Basic Materials,Gold,Canada,2.05B,-,6.92,-4.81%,"86,867"
1308,CGBD,"TCG BDC, Inc.",Financial,Asset Management,USA,749.40M,5.59,13.87,0.51%,"170,960"
1309,CGC,Canopy Growth Corporation,Healthcare,Drug Manufacturers - Specialty & Generic,Canada,5.58B,-,14.56,2.75%,"4,013,291"
1310,CGEM,"Cullinan Oncology, Inc.",Healthcare,Biotechnology,USA,1.12B,-,23.67,4.92%,"219,424"
1311,CGEN,Compugen Ltd.,Healthcare,Biotechnology,Israel,496.13M,-,6.46,1.57%,"344,923"
1312,CGNT,Cognyte Software Ltd.,Technology,Software - Infrastructure,Israel,1.46B,-,22.24,0.41%,"1,046,894"
1313,CGNX,Cognex Corporation,Technology,Scientific & Technical Instruments,USA,16.09B,52.27,88.96,1.96%,"426,556"
1314,CGO,Calamos Global Total Return Fund,Financial,Closed-End Fund - Equity,USA,142.86M,10.31,16.00,-0.34%,"19,356"
1315,CGRN,Capstone Green Energy Corporation,Industrials,Specialty Industrial Machinery,USA,78.96M,-,5.51,18.24%,"615,920"
1316,CGW,Invesco S&P Global Water Index ETF,Financial,Exchange Traded Fund,USA,-,-,58.85,1.20%,"61,190"
1317,CHAA,Catcha Investment Corp,Financial,Shell Companies,Malaysia,363.75M,-,9.70,0.21%,"1,281"
1318,CHAD,Direxion Daily CSI 300 China A Share Bear 1X Shares,Financial,Exchange Traded Fund,USA,-,-,17.22,-0.29%,"25,192"
1319,CHAU,Direxion Daily CSI 300 China A Share Bull 2X Shares,Financial,Exchange Traded Fund,USA,-,-,37.90,0.45%,"22,887"
1320,CHCI,"Comstock Holding Companies, Inc.",Real Estate,Real Estate - Diversified,USA,43.04M,3.33,5.23,7.84%,"13,895"
1321,CHCO,City Holding Company,Financial,Banks - Regional,USA,1.11B,14.19,75.30,2.27%,"42,128"
1322,CHCT,Community Healthcare Trust Incorporated,Real Estate,REIT - Healthcare Facilities,USA,1.20B,56.60,48.62,0.21%,"88,407"
1323,CHD,"Church & Dwight Co., Inc.",Consumer Defensive,Household & Personal Products,USA,20.42B,25.99,83.27,0.07%,"936,604"
1324,CHDN,Churchill Downs Incorporated,Consumer Cyclical,Gambling,USA,9.14B,45.71,238.01,1.97%,"285,047"
1325,CHE,Chemed Corporation,Healthcare,Medical Care Facilities,USA,7.44B,25.24,470.03,-0.65%,"76,038"
1326,CHEF,"The Chefs' Warehouse, Inc.",Consumer Defensive,Food Distribution,USA,1.13B,-,31.54,1.74%,"325,581"
1327,CHEK,Check-Cap Ltd.,Healthcare,Diagnostics & Research,Israel,97.41M,-,0.99,-3.87%,"1,070,123"
1328,CHGG,"Chegg, Inc.",Consumer Defensive,Education & Training Services,USA,10.31B,-,73.75,0.23%,"895,634"
1329,CHGX,Change Finance U.S. Large Cap Fossil Fuel Free ETF,Financial,Exchange Traded Fund,USA,-,-,33.83,1.23%,"5,442"
1330,CHH,"Choice Hotels International, Inc.",Consumer Cyclical,Lodging,USA,7.09B,54.22,126.45,2.51%,"200,041"
1331,CHI,Calamos Convertible Opportunities and Income Fund,Financial,Closed-End Fund - Debt,USA,1.10B,5.44,15.58,0.65%,"125,673"
1332,CHIC,Global X MSCI China Comm Services ETF,Financial,Exchange Traded Fund,USA,-,-,20.11,0.59%,"3,555"
1333,CHIH,Global X MSCI China Health Care ETF,Financial,Exchange Traded Fund,USA,-,-,26.64,-0.64%,"6,680"
1334,CHIK,Global X MSCI China Information Technology ETF,Financial,Exchange Traded Fund,USA,-,-,29.01,-0.24%,925
1335,CHIL,Global X MSCI China Large-Cap 50 ETF,Financial,Exchange Traded Fund,USA,-,-,32.17,-1.44%,"3,290"
1336,CHIQ,Global X MSCI China Consumer Disc ETF,Financial,Exchange Traded Fund,USA,-,-,28.31,-1.08%,"142,294"
1337,CHIR,Global X MSCI China Real Estate ETF,Financial,Exchange Traded Fund,USA,-,-,12.12,2.19%,"18,931"
1338,CHIS,Global X MSCI China Consumer Staples ETF,Financial,Exchange Traded Fund,USA,-,-,26.91,-0.44%,"5,715"
1339,CHIX,Global X MSCI China Financials ETF,Financial,Exchange Traded Fund,USA,-,-,14.29,0.28%,"56,572"
1340,CHK,Chesapeake Energy Corporation,Energy,Oil & Gas E&P,USA,5.99B,-,60.47,3.26%,"1,226,836"
1341,CHKP,Check Point Software Technologies Ltd.,Technology,Software - Application,Israel,15.35B,18.89,115.55,1.14%,"626,534"
1342,CHMG,Chemung Financial Corporation,Financial,Banks - Regional,USA,202.56M,8.56,44.13,0.41%,"2,613"
1343,CHMI,Cherry Hill Mortgage Investment Corporation,Real Estate,REIT - Mortgage,USA,157.72M,20.75,9.36,0.65%,"299,994"
1344,CHN,"The China Fund, Inc.",Financial,Closed-End Fund - Foreign,USA,271.94M,2.58,26.04,-0.34%,"13,344"
1345,CHNA,Loncar China BioPharma ETF,Financial,Exchange Traded Fund,USA,-,-,38.56,-1.15%,707
1346,CHNG,Change Healthcare Inc.,Healthcare,Health Information Services,USA,6.61B,-,21.59,-0.37%,"710,262"
1347,CHNR,"China Natural Resources, Inc.",Basic Materials,Other Industrial Metals & Mining,Hong Kong,47.36M,9.46,1.22,0.41%,"6,126"
1348,CHPM,CHP Merger Corp.,Financial,Shell Companies,USA,375.75M,-,10.02,0.10%,"2,244"
1349,CHPT,"ChargePoint Holdings, Inc.",Consumer Cyclical,Specialty Retail,USA,6.43B,-,20.51,0.94%,"6,959,532"
1350,CHRA,"Charah Solutions, Inc.",Industrials,Waste Management,USA,154.31M,-,4.52,0.00%,"26,924"
1351,CHRS,"Coherus BioSciences, Inc.",Healthcare,Biotechnology,USA,1.22B,-,17.52,2.70%,"495,506"
1352,CHRW,"C.H. Robinson Worldwide, Inc.",Industrials,Integrated Freight & Logistics,USA,12.03B,18.45,88.46,1.09%,"745,719"
1353,CHS,"Chico's FAS, Inc.",Consumer Cyclical,Apparel Retail,USA,595.96M,-,4.94,2.28%,"1,642,803"
1354,CHSCL,CHS Inc.,Consumer Defensive,Farm Products,USA,-,-,29.30,-0.64%,"50,344"
1355,CHSCM,CHS Inc.,Consumer Defensive,Farm Products,USA,-,-,27.93,-0.64%,"11,484"
1356,CHSCN,CHS Inc.,Consumer Defensive,Farm Products,USA,-,-,27.95,0.11%,"16,914"
1357,CHSCO,CHS Inc.,Consumer Defensive,Farm Products,USA,-,-,28.33,-0.70%,"23,279"
1358,CHSCP,CHS Inc.,Consumer Defensive,Farm Products,USA,375.16M,-,30.60,-0.81%,"9,276"
1359,CHT,"Chunghwa Telecom Co., Ltd.",Communication Services,Telecom Services,Taiwan,31.65B,25.15,40.04,0.83%,"124,837"
1360,CHTR,"Charter Communications, Inc.",Communication Services,Entertainment,USA,136.70B,38.88,741.95,-1.28%,"1,366,626"
1361,CHUY,"Chuy's Holdings, Inc.",Consumer Cyclical,Restaurants,USA,615.52M,27.61,31.34,3.91%,"82,275"
1362,CHW,Calamos Global Dynamic Income Fund,Financial,Closed-End Fund - Equity,USA,592.06M,10.32,9.96,0.81%,"196,989"
1363,CHWY,"Chewy, Inc.",Consumer Cyclical,Internet Retail,USA,30.40B,3497.62,73.45,-0.53%,"2,104,867"
1364,CHX,ChampionX Corporation,Energy,Oil & Gas Equipment & Services,USA,4.82B,366.83,22.01,4.91%,"1,224,148"
1365,CHY,Calamos Convertible and High Income Fund,Financial,Closed-End Fund - Debt,USA,1.20B,5.34,16.33,0.18%,"109,422"
1366,CI,Cigna Corporation,Healthcare,Healthcare Plans,USA,68.82B,8.89,202.46,0.23%,"2,314,624"
1367,CIA,"Citizens, Inc.",Financial,Insurance - Life,USA,292.94M,-,6.07,1.17%,"54,136"
1368,CIB,Bancolombia S.A.,Financial,Banks - Regional,Colombia,7.82B,61.43,32.31,0.97%,"163,575"
1369,CIBR,First Trust NASDAQ Cybersecurity ETF,Financial,Exchange Traded Fund,USA,-,-,51.08,0.95%,"1,032,349"
1370,CID,VictoryShares International High Div Volatility Wtd ETF,Financial,Exchange Traded Fund,USA,-,-,32.10,0.74%,52
1371,CIDM,Cinedigm Corp.,Communication Services,Entertainment,USA,423.44M,-,2.51,4.15%,"9,550,814"
1372,CIEN,Ciena Corporation,Technology,Communication Equipment,USA,8.11B,17.55,51.71,1.59%,"991,967"
1373,CIF,MFS Intermediate High Income Fund,Financial,Closed-End Fund - Debt,USA,57.80M,23.81,3.00,0.00%,"21,958"
1374,CIG,Companhia Energetica de Minas Gerais,Utilities,Utilities - Diversified,Brazil,4.87B,5.47,2.61,-0.38%,"6,592,302"
1375,CIGI,Colliers International Group Inc.,Real Estate,Real Estate Services,Canada,5.72B,-,128.51,-0.77%,"99,892"
1376,CIH,China Index Holdings Limited,Technology,Software - Application,China,91.14M,2.77,1.40,0.00%,"15,655"
1377,CII,"BlackRock Enhanced Capital and Income Fund, Inc.",Financial,Closed-End Fund - Equity,USA,919.05M,9.44,20.83,0.43%,"90,457"
1378,CIK,"Credit Suisse Asset Management Income Fund, Inc.",Financial,Asset Management,USA,181.50M,16.93,3.47,0.29%,"1,909,725"
1379,CIL,VictoryShares International Volatility Wtd ETF,Financial,Exchange Traded Fund,USA,-,-,45.59,0.97%,411
