No.,Ticker,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume
1969,DLN,WisdomTree U.S. LargeCap Dividend Fund,Financial,Exchange Traded Fund,USA,-,-,122.94,1.63%,"39,313"
1970,DLNG,Dynagas LNG Partners LP,Energy,Oil & Gas Midstream,Greece,166.19M,4.77,3.0,-0.83%,"31,038"
1971,DLO,DLocal Limited,Technology,Software - Infrastructure,Uruguay,18.06B,-,60.0,7.14%,"1,920,771"
1972,DLPN,"Dolphin Entertainment, Inc.",Communication Services,Entertainment,USA,91.35M,-,12.83,-0.85%,"213,075"
1973,DLR,"Digital Realty Trust, Inc.",Real Estate,REIT - Office,USA,44.12B,83.17,148.95,3.20%,"1,628,091"
1974,DLS,WisdomTree International SmallCap Dividend Fund,Financial,Exchange Traded Fund,USA,-,-,74.77,0.69%,"22,352"
1975,DLTH,Duluth Holdings Inc.,Consumer Cyclical,Apparel Retail,USA,484.31M,14.85,14.57,2.39%,"105,986"
1976,DLTR,"Dollar Tree, Inc.",Consumer Defensive,Discount Stores,USA,22.06B,15.54,98.64,1.30%,"2,068,897"
1977,DLX,Deluxe Corporation,Communication Services,Advertising Agencies,USA,1.63B,17.79,37.89,1.53%,"102,955"
1978,DM,"Desktop Metal, Inc.",Technology,Computer Hardware,USA,1.86B,-,7.0,-1.96%,"3,161,894"
1979,DMAC,DiaMedica Therapeutics Inc.,Healthcare,Biotechnology,USA,77.42M,-,4.03,-3.59%,"27,829"
1980,DMB,"BNY Mellon Municipal Bond Infrastructure Fund, Inc.",Financial,Asset Management,USA,286.32M,-,15.57,0.39%,"23,074"
1981,DMF,"BNY Mellon Municipal Income, Inc.",Financial,Asset Management,USA,196.41M,86.83,9.47,0.16%,"30,823"
1982,DMLP,"Dorchester Minerals, L.P.",Energy,Oil & Gas E&P,USA,696.83M,17.90,20.07,0.05%,"70,978"
1983,DMO,Western Asset Mortgage Opportunity Fund Inc.,Financial,Asset Management,USA,176.21M,-,15.98,0.19%,"28,505"
1984,DMRC,Digimarc Corporation,Technology,Information Technology Services,USA,639.35M,-,37.28,3.21%,"87,162"
1985,DMRL,DeltaShares S&P 500 Managed Risk ETF,Financial,Exchange Traded Fund,USA,-,-,75.15,1.67%,136
1986,DMS,"Digital Media Solutions, Inc.",Communication Services,Advertising Agencies,USA,440.70M,-,7.04,-0.56%,"43,761"
1987,DMTK,"DermTech, Inc.",Healthcare,Diagnostics & Research,USA,990.46M,-,31.94,1.33%,"220,367"
1988,DMYQ,"dMY Technology Group, Inc. IV",Financial,Shell Companies,USA,428.43M,-,9.94,-0.15%,"859,800"
1989,DNA,"Ginkgo Bioworks Holdings, Inc.",Healthcare,Biotechnology,USA,24.73B,-,11.63,13.46%,"6,211,530"
1990,DNAA,Social Capital Suvretta Holdings Corp. I,Financial,Shell Companies,USA,-,-,9.85,0.51%,"73,852"
1991,DNAB,Social Capital Suvretta Holdings Corp. II,Financial,Shell Companies,USA,-,-,9.86,0.51%,"3,862"
1992,DNAC,Social Capital Suvretta Holdings Corp. III,Financial,Shell Companies,USA,-,-,9.87,0.20%,"6,147"
1993,DNAY,"Codex DNA, Inc.",Healthcare,Medical Devices,USA,333.78M,-,10.64,-1.39%,"35,415"
1994,DNB,"Dun & Bradstreet Holdings, Inc.",Technology,Information Technology Services,USA,7.96B,-,18.7,2.58%,"1,316,382"
1995,DNL,WisdomTree Global ex-U.S. Quality Dividend Growth Fund,Financial,Exchange Traded Fund,USA,-,-,41.11,0.91%,"27,015"
1996,DNLI,Denali Therapeutics Inc.,Healthcare,Biotechnology,USA,5.66B,239.16,45.44,1.43%,"376,841"
1997,DNMR,"Danimer Scientific, Inc.",Basic Materials,Specialty Chemicals,USA,1.44B,-,14.5,0.21%,"1,272,156"
1998,DNN,Denison Mines Corp.,Energy,Uranium,Canada,1.35B,-,1.65,-3.51%,"21,699,334"
1999,DNOV,FT Cboe Vest US Eq Deep Buffer ETF - November,Financial,Exchange Traded Fund,USA,-,-,35.0,0.05%,"4,988"
2000,DNOW,NOW Inc.,Energy,Oil & Gas Equipment & Services,USA,969.83M,-,9.08,0.11%,"622,463"
2001,DNP,DNP Select Income Fund Inc.,Financial,Closed-End Fund - Equity,USA,3.32B,-,10.72,0.28%,"426,145"
2002,DNUT,"Krispy Kreme, Inc.",Consumer Defensive,Grocery Stores,USA,2.30B,-,14.15,-1.12%,"465,638"
2003,DOC,Physicians Realty Trust,Real Estate,REIT - Healthcare Facilities,USA,4.02B,57.71,18.64,0.92%,"1,580,987"
2004,DOCN,"DigitalOcean Holdings, Inc.",Technology,Software - Infrastructure,USA,9.86B,-,90.36,-0.80%,"2,100,532"
2005,DOCS,"Doximity, Inc.",Healthcare,Health Information Services,USA,14.73B,-,75.63,-2.85%,"1,816,574"
2006,DOCU,"DocuSign, Inc.",Technology,Software - Application,USA,52.31B,-,261.17,0.72%,"1,547,697"
2007,DOG,ProShares Short Dow30,Financial,Exchange Traded Fund,USA,-,-,33.28,-1.51%,"710,205"
2008,DOGZ,Dogness (International) Corporation,Consumer Defensive,Household & Personal Products,China,98.68M,-,3.36,4.02%,"783,847"
2009,DOL,WisdomTree International LargeCap Dividend Fund,Financial,Exchange Traded Fund,USA,-,-,48.44,0.90%,"15,219"
2010,DOLE,Dole plc,Consumer Defensive,Farm Products,Ireland,1.44B,21.28,14.96,-0.33%,"299,399"
2011,DOMA,Doma Holdings Inc.,Real Estate,Real Estate Services,USA,2.21B,-,6.77,-1.31%,"274,196"
2012,DOMO,"Domo, Inc.",Technology,Software - Application,USA,2.93B,-,89.36,2.09%,"273,301"
2013,DON,WisdomTree U.S. MidCap Dividend Fund,Financial,Exchange Traded Fund,USA,-,-,43.24,1.36%,"87,973"
2014,DOO,WisdomTree International Dividend ex-Financials Fund,Financial,Exchange Traded Fund,USA,4.20B,-,41.63,0.90%,"2,725"
2015,DOOO,BRP Inc.,Consumer Cyclical,Recreational Vehicles,Canada,3.77B,28.21,94.17,2.74%,"57,337"
2016,DOOR,Masonite International Corporation,Industrials,Building Products & Equipment,USA,2.69B,32.00,111.57,2.02%,"105,286"
2017,DORM,"Dorman Products, Inc.",Consumer Cyclical,Auto Parts,USA,3.15B,23.99,100.11,1.74%,"60,980"
2018,DOV,Dover Corporation,Industrials,Specialty Industrial Machinery,USA,23.69B,26.83,162.51,3.26%,"654,600"
2019,DOW,Dow Inc.,Basic Materials,Chemicals,USA,43.66B,10.81,58.74,3.22%,"6,417,802"
2020,DOX,Amdocs Limited,Technology,Software - Infrastructure,USA,10.51B,14.86,80.27,1.50%,"286,926"
2021,DOYU,DouYu International Holdings Limited,Communication Services,Internet Content & Information,China,1.11B,-,3.53,-5.11%,"1,562,769"
2022,DPG,Duff & Phelps Utility and Infrastructure Fund Inc.,Financial,Closed-End Fund - Equity,USA,530.64M,-,13.99,0.87%,"107,292"
2023,DPRO,Draganfly Inc.,Industrials,Aerospace & Defense,Canada,121.90M,-,3.63,15.24%,"896,856"
2024,DPST,Direxion Daily Regional Banks Bull 3X Shares,Financial,Exchange Traded Fund,USA,-,-,251.48,4.11%,"182,389"
2025,DPW,"Ault Global Holdings, Inc.",Industrials,Electrical Equipment & Parts,USA,136.48M,-,2.3,-1.71%,"1,570,026"
2026,DPZ,"Domino's Pizza, Inc.",Consumer Cyclical,Restaurants,USA,17.69B,38.48,477.48,0.25%,"1,517,429"
2027,DQ,Daqo New Energy Corp.,Technology,Semiconductor Equipment & Materials,China,4.74B,11.81,63.5,-5.18%,"1,925,811"
2028,DRAY,Macondray Capital Acquisition Corp. I,Financial,Shell Companies,USA,-,-,9.8,-0.10%,"138,785"
2029,DRAYU,Macondray Capital Acquisition Corp. I,Financial,Shell Companies,USA,-,-,9.97,0.35%,"2,000"
2030,DRD,DRDGOLD Limited,Basic Materials,Gold,South Africa,792.08M,8.30,9.3,3.33%,"241,066"
2031,DRE,Duke Realty Corporation,Real Estate,REIT - Industrial,USA,20.18B,40.20,53.02,1.28%,"1,174,492"
2032,DRH,DiamondRock Hospitality Company,Real Estate,REIT - Hotel & Motel,USA,1.94B,-,9.08,2.37%,"2,459,186"
2033,DRI,"Darden Restaurants, Inc.",Consumer Cyclical,Restaurants,USA,19.70B,24.07,150.58,0.68%,"1,222,550"
2034,DRIO,DarioHealth Corp.,Healthcare,Diagnostics & Research,USA,275.24M,-,16.2,20.18%,"773,337"
2035,DRIP,Direxion Daily S&P Oil & Gas Exp. & Prod. Bear 2X Shares,Financial,Exchange Traded Fund,USA,-,-,4.97,-2.74%,"4,327,761"
2036,DRIV,Global X Autonomous & Electric Vehicles ETF,Financial,Exchange Traded Fund,USA,-,-,28.59,1.71%,"214,683"
2037,DRN,Direxion Daily MSCI Real Estate Bull 3X Shares,Financial,Exchange Traded Fund,USA,-,-,24.42,3.74%,"162,172"
2038,DRNA,"Dicerna Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,1.66B,-,21.3,1.43%,"358,556"
2039,DRQ,"Dril-Quip, Inc.",Energy,Oil & Gas Equipment & Services,USA,871.11M,-,25.78,0.35%,"128,143"
2040,DRRX,DURECT Corporation,Healthcare,Drug Manufacturers - Specialty & Generic,USA,277.50M,-,1.22,-1.61%,"335,668"
2041,DRSK,Aptus Defined Risk ETF,Financial,Exchange Traded Fund,USA,-,-,28.92,0.96%,"318,988"
2042,DRTT,DIRTT Environmental Solutions Ltd.,Industrials,Engineering & Construction,Canada,263.40M,-,3.11,0.00%,"10,488"
2043,DRV,Direxion Daily MSCI Real Estate Bear 3X Shares,Financial,Exchange Traded Fund,USA,-,-,4.42,-3.81%,"347,615"
2044,DRVN,Driven Brands Holdings Inc.,Consumer Cyclical,Auto & Truck Dealerships,USA,4.87B,465.48,28.86,1.16%,"237,179"
2045,DRW,WisdomTree Global ex-US Real Estate Fund,Financial,Exchange Traded Fund,USA,-,-,25.49,0.51%,"1,816"
2046,DS,Drive Shack Inc.,Consumer Cyclical,Leisure,USA,260.61M,-,2.83,0.00%,"552,827"
2047,DSAC,Duddell Street Acquisition Corp.,Financial,Shell Companies,Hong Kong,214.21M,-,9.79,0.18%,"4,200"
2048,DSEY,"Diversey Holdings, Ltd.",Consumer Cyclical,Personal Services,United Kingdom,4.88B,-,16.49,2.04%,"114,292"
2049,DSGN,"Design Therapeutics, Inc.",Healthcare,Biotechnology,USA,844.16M,-,14.62,2.24%,"123,835"
2050,DSGX,The Descartes Systems Group Inc,Technology,Software - Application,Canada,7.14B,100.68,84.37,1.13%,"62,655"
2051,DSI,iShares MSCI KLD 400 Social ETF,Financial,Exchange Traded Fund,USA,-,-,86.87,1.90%,"136,831"
2052,DSKE,"Daseke, Inc.",Industrials,Trucking,USA,596.04M,16.21,9.76,2.31%,"333,512"
2053,DSL,DoubleLine Income Solutions Fund,Financial,Closed-End Fund - Debt,USA,1.80B,-,17.68,0.00%,"199,528"
2054,DSM,"BNY Mellon Strategic Municipal Bond Fund, Inc.",Financial,Closed-End Fund - Debt,USA,400.31M,27.00,8.1,-0.37%,"143,709"
2055,DSP,Viant Technology Inc.,Technology,Software - Application,USA,863.46M,91.40,13.71,2.77%,"112,701"
2056,DSPC,The De-SPAC ETF,Financial,Exchange Traded Fund,USA,-,-,22.45,1.50%,91
2057,DSPG,"DSP Group, Inc.",Technology,Semiconductors,USA,535.60M,-,21.87,0.00%,"118,011"
2058,DSS,"Document Security Systems, Inc.",Industrials,Specialty Business Services,USA,96.52M,6.52,1.2,2.56%,"436,464"
2059,DSTL,Distillate U.S. Fundamental Stability & Value ETF,Financial,Exchange Traded Fund,USA,-,-,42.29,1.93%,"91,248"
2060,DSU,"BlackRock Debt Strategies Fund, Inc.",Financial,Closed-End Fund - Debt,USA,539.07M,771.33,11.57,0.26%,"91,332"
2061,DSWL,"Deswell Industries, Inc.",Technology,Electronic Components,China,64.75M,7.75,3.96,2.59%,"8,401"
2062,DSX,Diana Shipping Inc.,Industrials,Marine Shipping,Greece,476.01M,-,5.2,-5.97%,"1,946,308"
2063,DT,"Dynatrace, Inc.",Technology,Software - Application,USA,22.02B,289.81,76.8,1.11%,"1,581,088"
2064,DTD,WisdomTree U.S. Total Dividend Fund,Financial,Exchange Traded Fund,USA,-,-,121.16,1.54%,"9,062"
2065,DTE,DTE Energy Company,Utilities,Utilities - Regulated Electric,USA,22.47B,16.84,115.06,0.96%,"697,673"
2066,DTEA,DAVIDsTEA Inc.,Consumer Defensive,Packaged Foods,Canada,77.53M,1.74,3.27,0.93%,"106,172"
2067,DTEC,ALPS Disruptive Technologies ETF,Financial,Exchange Traded Fund,USA,-,-,49.38,1.45%,"10,698"
2068,DTF,DTF Tax-Free Income Inc.,Financial,Closed-End Fund - Debt,USA,101.33M,27.67,14.41,-0.17%,"9,422"
2069,DTH,WisdomTree International High Dividend Fund,Financial,Exchange Traded Fund,USA,-,-,38.66,0.67%,"3,359"
2070,DTIL,"Precision BioSciences, Inc.",Healthcare,Biotechnology,USA,654.30M,-,10.0,0.40%,"422,994"
2071,DTM,"DT Midstream, Inc.",Energy,Oil & Gas Midstream,USA,4.84B,-,49.59,1.12%,"287,576"
2072,DTN,WisdomTree U.S. Dividend ex-Financials Fund,Financial,Exchange Traded Fund,USA,-,-,96.88,1.56%,"13,100"
2073,DTOCU,Digital Transformation Opportunities Corp.,Financial,Shell Companies,USA,-,-,9.83,-0.30%,"1,077"
2074,DTSS,Datasea Inc.,Technology,Software - Infrastructure,China,43.50M,-,1.82,-0.55%,"80,721"
2075,DTST,Data Storage Corporation,Technology,Information Technology Services,USA,26.71M,656.67,3.94,1.29%,"271,036"
2076,DUDE,Merlyn.AI SectorSurfer Momentum ETF,Financial,Exchange Traded Fund,USA,-,-,27.92,1.97%,"5,254"
2077,DUG,ProShares UltraShort Oil & Gas,Financial,Exchange Traded Fund,USA,-,-,9.23,-2.53%,"269,415"
2078,DUK,Duke Energy Corporation,Utilities,Utilities - Regulated Electric,USA,78.54B,26.58,101.65,0.94%,"3,041,905"
2079,DUKH,Duke Energy Corporation JR SUB DEB 73,Financial,Exchange Traded Fund,USA,-,-,25.28,0.00%,0
2080,DUNE,Dune Acquisition Corporation,Financial,Shell Companies,USA,212.60M,-,9.87,0.00%,"40,308"
2081,DUNEU,Dune Acquisition Corporation,Financial,Shell Companies,USA,-,-,10.23,-0.10%,"23,577"
2082,DUO,Fangdd Network Group Ltd.,Real Estate,Real Estate Services,China,75.88M,-,0.92,-4.60%,"713,548"
2083,DUOL,"Duolingo, Inc.",Technology,Software - Application,USA,5.94B,-,168.59,-6.34%,"144,038"
2084,DUOT,"Duos Technologies Group, Inc.",Technology,Software - Application,USA,22.51M,-,6.2,1.81%,"6,563"
2085,DURA,VanEck Vectors Morningstar Durable Dividend ETF,Financial,Exchange Traded Fund,USA,-,-,30.94,1.22%,"1,418"
2086,DUSA,Davis Select U.S. Equity ETF,Financial,Exchange Traded Fund,USA,-,-,34.71,1.09%,"70,007"
2087,DUSL,Direxion Daily Industrials Bull 3X Shares,Financial,Exchange Traded Fund,USA,-,-,42.16,5.51%,"61,995"
2088,DUST,Direxion Daily Gold Miners Index Bear 2X Shares,Financial,Exchange Traded Fund,USA,-,-,19.29,-4.41%,"1,528,350"
2089,DV,"DoubleVerify Holdings, Inc.",Technology,Software - Application,USA,4.85B,668.96,32.11,2.56%,"293,897"
2090,DVA,DaVita Inc.,Healthcare,Medical Care Facilities,USA,11.81B,14.53,111.47,1.37%,"801,551"
2091,DVAX,Dynavax Technologies Corporation,Healthcare,Biotechnology,USA,2.04B,-,17.02,-2.69%,"1,769,818"
2092,DVD,"Dover Motorsports, Inc.",Consumer Cyclical,Leisure,USA,85.35M,3.04,2.35,-0.84%,"31,110"
2093,DVLU,First Trust Dorsey Wright Momentum & Value ETF,Financial,Exchange Traded Fund,USA,-,-,24.51,1.89%,"2,200"
2094,DVN,Devon Energy Corporation,Energy,Oil & Gas E&P,USA,25.94B,190.33,39.78,2.03%,"7,579,856"
2095,DVOL,First Trust Dorsey Wright Momentum & Low Volatility ETF,Financial,Exchange Traded Fund,USA,-,-,28.51,2.10%,"3,073"
2096,DVY,iShares Select Dividend ETF,Financial,Exchange Traded Fund,USA,-,-,118.82,1.56%,"627,120"
2097,DVYA,iShares Asia/Pacific Dividend ETF,Financial,Exchange Traded Fund,USA,-,-,38.1,-0.00%,401
2098,DVYE,iShares Emerging Markets Dividend ETF,Financial,Exchange Traded Fund,USA,-,-,39.91,-0.10%,"61,119"
2099,DWAS,Invesco DWA SmallCap Momentum ETF,Financial,Exchange Traded Fund,USA,-,-,91.62,1.01%,"89,386"
2100,DWAW,AdvisorShares Dorsey Wright FSM All Cap World ETF,Financial,Exchange Traded Fund,USA,-,-,36.54,1.78%,"1,877"
2101,DWEQ,AdvisorShares Dorsey Wright Alpha Equal Weight ETF,Financial,Exchange Traded Fund,USA,-,-,27.17,1.34%,40
2102,DWIN,Delwinds Insurance Acquisition Corp.,Financial,Shell Companies,USA,255.06M,-,9.89,0.41%,2
2103,DWLD,Davis Select Worldwide ETF,Financial,Exchange Traded Fund,USA,-,-,30.66,0.95%,"11,762"
2104,DWM,WisdomTree International Equity Fund,Financial,Exchange Traded Fund,USA,-,-,53.71,0.86%,"15,778"
2105,DWPP,First Trust Dorsey Wright People's Portfolio ETF,Financial,Exchange Traded Fund,USA,-,-,33.13,1.88%,89
2106,DWSH,AdvisorShares Dorsey Wright Short ETF,Financial,Exchange Traded Fund,USA,-,-,8.57,-0.92%,"18,654"
2107,DWSN,Dawson Geophysical Company,Energy,Oil & Gas Equipment & Services,USA,51.32M,-,2.26,-2.59%,"48,481"
2108,DWUS,AdvisorShares Dorsey Wright FSM US Core ETF,Financial,Exchange Traded Fund,USA,-,-,38.0,1.23%,8
2109,DWX,SPDR S&P International Dividend ETF,Financial,Exchange Traded Fund,USA,-,-,38.78,0.75%,"19,721"
2110,DX,"Dynex Capital, Inc.",Real Estate,REIT - Mortgage,USA,760.97M,2.99,17.88,0.22%,"393,933"
2111,DXC,DXC Technology Company,Technology,Information Technology Services,USA,8.79B,27.70,34.6,3.59%,"1,655,476"
2112,DXCM,"DexCom, Inc.",Healthcare,Diagnostics & Research,USA,54.67B,103.84,554.51,1.18%,"476,879"
2113,DXD,ProShares UltraShort Dow30,Financial,Exchange Traded Fund,USA,-,-,8.96,-2.93%,"1,910,279"
2114,DXF,Dunxin Financial Holdings Limited,Financial,Credit Services,China,30.48M,12.37,1.46,2.10%,"16,268"
2115,DXJ,WisdomTree Japan Hedged Equity Fund,Financial,Exchange Traded Fund,USA,-,-,62.94,1.04%,"147,247"
2116,DXJS,WisdomTree Japan Hedged SmallCap Equity Fund,Financial,Exchange Traded Fund,USA,-,-,44.88,0.64%,812
2117,DXLG,"Destination XL Group, Inc.",Consumer Cyclical,Apparel Retail,USA,378.65M,22.22,5.91,0.34%,"231,591"
2118,DXPE,"DXP Enterprises, Inc.",Industrials,Industrial Distribution,USA,632.97M,-,32.95,1.70%,"86,802"
2119,DXR,Daxor Corporation,Financial,Asset Management,USA,45.56M,144.18,11.39,2.61%,56
2120,DXYN,"The Dixie Group, Inc.",Consumer Cyclical,Textile Manufacturing,USA,76.27M,38.33,4.83,1.05%,"29,248"
2121,DY,"Dycom Industries, Inc.",Industrials,Engineering & Construction,USA,2.18B,49.06,70.94,2.46%,"122,375"
2122,DYAI,"Dyadic International, Inc.",Healthcare,Biotechnology,USA,151.40M,-,5.21,-2.43%,"54,527"
2123,DYN,"Dyne Therapeutics, Inc.",Healthcare,Biotechnology,USA,801.98M,-,14.89,0.07%,"103,937"
2124,DYNF,BlackRock U.S. Equity Factor Rotation ETF,Financial,Exchange Traded Fund,USA,-,-,37.5,1.80%,"7,522"
2125,DYNS,Dynamics Special Purpose Corp.,Financial,Shell Companies,USA,236.92M,-,9.99,0.10%,"74,526"
2126,DYNT,Dynatronics Corporation,Healthcare,Medical Devices,USA,27.55M,30.19,1.57,-1.87%,"94,824"
2127,DZSI,DZS Inc.,Technology,Communication Equipment,USA,325.95M,-,12.24,-0.16%,"66,528"
2128,DZZ,DB Gold Double Short ETN,Financial,Exchange Traded Fund,USA,-,-,2.77,-0.72%,"3,050"
2129,E,Eni S.p.A.,Energy,Oil & Gas Integrated,Italy,49.11B,-,27.93,1.42%,"346,136"
2130,EA,Electronic Arts Inc.,Communication Services,Electronic Gaming & Multimedia,USA,37.96B,58.50,135.71,-0.54%,"2,421,384"
2131,EAC,Edify Acquisition Corp.,Financial,Shell Companies,USA,337.11M,-,9.76,-0.10%,9
2132,EACPU,Edify Acquisition Corp.,Financial,Shell Companies,USA,-,-,9.98,0.00%,0
2133,EAD,Wells Fargo Income Opportunities Fund,Financial,Asset Management,USA,541.03M,60.75,8.93,0.34%,"68,869"
2134,EAF,GrafTech International Ltd.,Industrials,Electrical Equipment & Parts,USA,2.86B,8.38,10.84,3.04%,"1,341,386"
2135,EAGG,iShares ESG U.S. Aggregate Bond ETF,Financial,Exchange Traded Fund,USA,-,-,55.19,0.20%,"137,500"
2136,EAPR,Innovator MSCI EM Power Buffer ETF - April,Financial,Exchange Traded Fund,USA,-,-,24.85,0.21%,806
2137,EAR,"Eargo, Inc.",Healthcare,Medical Devices,USA,291.96M,-,7.29,0.00%,"2,432,817"
2138,EARN,Ellington Residential Mortgage REIT,Real Estate,REIT - Mortgage,USA,148.24M,13.10,11.84,0.51%,"58,147"
2139,EASG,Xtrackers MSCI EAFE ESG Leaders Equity ETF,Financial,Exchange Traded Fund,USA,-,-,31.2,0.97%,"2,189"
2140,EAST,"Eastside Distilling, Inc.",Consumer Defensive,Beverages - Wineries & Distilleries,USA,33.85M,-,2.57,0.78%,"31,125"
2141,EAT,"Brinker International, Inc.",Consumer Cyclical,Restaurants,USA,2.32B,17.68,49.3,2.49%,"647,577"
2142,EATZ,AdvisorShares Restaurant ETF,Financial,Exchange Traded Fund,USA,-,-,23.47,1.99%,"1,130"
2143,EB,"Eventbrite, Inc.",Technology,Software - Application,USA,1.98B,-,20.69,2.22%,"844,503"
2144,EBACU,European Biotech Acquisition Corp.,Financial,Shell Companies,Netherlands,-,-,9.86,-0.60%,"300,000"
2145,EBAY,eBay Inc.,Consumer Cyclical,Internet Retail,USA,47.98B,22.95,74.68,-0.29%,"4,748,629"
2146,EBC,"Eastern Bankshares, Inc.",Financial,Banks - Regional,USA,3.95B,52.94,21.28,2.46%,"537,994"
2147,EBET,"Esports Technologies, Inc.",Consumer Cyclical,Gambling,USA,334.02M,-,24.56,1.32%,"74,732"
2148,EBF,"Ennis, Inc.",Industrials,Business Equipment & Supplies,USA,502.36M,17.53,19.0,0.53%,"35,991"
2149,EBIX,"Ebix, Inc.",Technology,Software - Application,USA,915.60M,11.18,29.66,5.40%,"175,068"
2150,EBIZ,Global X E-commerce ETF,Financial,Exchange Traded Fund,USA,-,-,31.13,0.78%,"5,464"
2151,EBMT,"Eagle Bancorp Montana, Inc.",Financial,Banks - Regional,USA,151.20M,7.81,22.4,0.63%,"5,247"
2152,EBND,SPDR Bloomberg Barclays Emerging Markets Local Bond ETF,Financial,Exchange Traded Fund,USA,-,-,25.2,0.12%,"197,791"
2153,EBON,Ebang International Holdings Inc.,Technology,Computer Hardware,China,254.75M,-,1.83,1.67%,"3,120,673"
2154,EBR,Centrais Eletricas Brasileiras S.A.,Utilities,Utilities - Regulated Electric,Brazil,11.47B,8.60,7.31,1.81%,"1,756,457"
2155,EBR-B,Centrais Eletricas Brasileiras S.A.,Utilities,Utilities - Regulated Electric,Brazil,11.55B,8.66,7.36,2.22%,"5,629"
2156,EBS,Emergent BioSolutions Inc.,Healthcare,Drug Manufacturers - Specialty & Generic,USA,2.81B,9.35,51.45,0.18%,"238,752"
2157,EBSB,"Meridian Bancorp, Inc.",Financial,Banks - Regional,USA,1.14B,14.61,21.89,0.41%,"374,769"
2158,EBTC,"Enterprise Bancorp, Inc.",Financial,Banks - Regional,USA,453.22M,11.15,38.77,0.65%,"11,833"
2159,EC,Ecopetrol S.A.,Energy,Oil & Gas Integrated,Colombia,31.04B,14.39,15.48,-0.39%,"366,164"
2160,ECC,Eagle Point Credit Company Inc.,Financial,Closed-End Fund - Debt,USA,452.97M,7.44,14.0,-0.14%,"144,030"
2161,ECCC,Eagle Point Credit Company Inc.,Financial,Asset Management,USA,-,-,25.42,-0.20%,"45,347"
2162,ECF,Ellsworth Growth and Income Fund Ltd.,Financial,Asset Management,USA,179.41M,2.41,13.29,0.99%,"41,451"
2163,ECH,iShares MSCI Chile ETF,Financial,Exchange Traded Fund,USA,-,-,23.65,-1.13%,"299,391"
2164,ECHO,"Echo Global Logistics, Inc.",Industrials,Integrated Freight & Logistics,USA,1.28B,27.58,48.07,0.06%,"402,298"
2165,ECL,Ecolab Inc.,Basic Materials,Specialty Chemicals,USA,63.16B,60.06,219.35,2.85%,"1,023,593"
2166,ECLN,First Trust EIP Carbon Impact ETF,Financial,Exchange Traded Fund,USA,-,-,23.84,1.03%,544
2167,ECNS,iShares MSCI China Small-Cap ETF,Financial,Exchange Traded Fund,USA,-,-,50.27,-0.18%,"10,353"
2168,ECOL,"US Ecology, Inc.",Industrials,Waste Management,USA,978.42M,-,31.16,2.53%,"162,905"
2169,ECOM,ChannelAdvisor Corporation,Technology,Software - Application,USA,805.87M,41.28,26.5,1.65%,"73,781"
2170,ECON,Columbia Emerging Markets Consumer ETF,Financial,Exchange Traded Fund,USA,-,-,25.71,0.04%,"24,960"
2171,ECOR,"electroCore, Inc.",Healthcare,Medical Instruments & Supplies,USA,69.14M,-,1.0,-1.96%,"963,297"
2172,ECPG,"Encore Capital Group, Inc.",Financial,Mortgage Finance,USA,1.55B,5.74,51.29,0.29%,"137,877"
