No.,Ticker,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume
1017,BSBK,Bogota Financial Corp.,Financial,Banks - Regional,USA,151.25M,21.47,10.54,1.74%,"3,619"
1018,BSBR,Banco Santander (Brasil) S.A.,Financial,Banks - Regional,Brazil,23.90B,8.76,6.71,0.00%,"843,564"
1019,BSCL,Invesco BulletShares 2021 Corporate Bond ETF,Financial,Exchange Traded Fund,USA,-,-,21.08,0.00%,"256,410"
1020,BSCM,Invesco BulletShares 2022 Corporate Bond ETF,Financial,Exchange Traded Fund,USA,-,-,21.54,0.00%,"251,540"
1021,BSCN,Invesco BulletShares 2023 Corporate Bond ETF,Financial,Exchange Traded Fund,USA,-,-,21.68,0.00%,"202,462"
1022,BSCO,Invesco BulletShares 2024 Corporate Bond ETF,Financial,Exchange Traded Fund,USA,-,-,22.11,-0.05%,"153,174"
1023,BSCP,Invesco BulletShares 2025 Corporate Bond ETF,Financial,Exchange Traded Fund,USA,-,-,22.19,-0.09%,"129,841"
1024,BSCQ,Invesco BulletShares 2026 Corporate Bond ETF,Financial,Exchange Traded Fund,USA,-,-,21.43,-0.09%,"63,272"
1025,BSCR,Invesco BulletShares 2027 Corporate Bond ETF,Financial,Exchange Traded Fund,USA,-,-,21.85,-0.09%,"26,907"
1026,BSCS,Invesco BulletShares 2028 Corporate Bond ETF,Financial,Exchange Traded Fund,USA,-,-,22.94,-0.06%,"18,339"
1027,BSCT,Invesco BulletShares 2029 Corporate Bond ETF,Financial,Exchange Traded Fund,USA,-,-,21.12,-0.03%,"42,475"
1028,BSDE,Invesco BulletShares (R) 2024 Emerging Markets Debt ETF,Financial,Exchange Traded Fund,USA,-,-,26.05,-0.15%,961
1029,BSEP,Innovator S&P 500 Buffer ETF - September,Financial,Exchange Traded Fund,USA,-,-,31.46,0.19%,"6,742"
1030,BSET,"Bassett Furniture Industries, Incorporated",Consumer Cyclical,"Furnishings, Fixtures & Appliances",USA,171.20M,9.37,17.65,-0.95%,"62,833"
1031,BSGM,"BioSig Technologies, Inc.",Healthcare,Medical Devices,USA,93.05M,-,2.53,-0.78%,"153,674"
1032,BSIG,BrightSphere Investment Group Inc.,Financial,Asset Management,USA,2.10B,10.33,26.5,1.42%,"958,734"
1033,BSJL,Invesco BulletShares 2021 High Yield Corporate Bond ETF,Financial,Exchange Traded Fund,USA,-,-,22.99,0.04%,"161,004"
1034,BSJM,Invesco BulletShares 2022 High Yield Corporate Bond ETF,Financial,Exchange Traded Fund,USA,-,-,23.22,-0.04%,"308,452"
1035,BSJN,Invesco BulletShares 2023 High Yield Corporate Bond ETF,Financial,Exchange Traded Fund,USA,-,-,25.3,-0.04%,"382,193"
1036,BSJO,Invesco BulletShares 2024 High Yield Corporate Bond ETF,Financial,Exchange Traded Fund,USA,-,-,24.99,-0.12%,"165,515"
1037,BSJP,Invesco BulletShares 2025 High Yield Corporate Bond ETF,Financial,Exchange Traded Fund,USA,-,-,24.51,-0.10%,"89,900"
1038,BSJQ,Invesco BulletShares 2026 High Yield Corporate Bond ETF,Financial,Exchange Traded Fund,USA,-,-,25.64,-0.04%,"162,017"
1039,BSJR,Invesco BulletShares 2027 High Yield Corporate Bond ETF,Financial,Exchange Traded Fund,USA,-,-,25.51,-0.08%,"16,207"
1040,BSKYU,"Big Sky Growth Partners, Inc.",Financial,Shell Companies,USA,-,-,9.93,0.00%,0
1041,BSL,Blackstone / GSO Senior Floating Rate Term Fund,Financial,Closed-End Fund - Debt,USA,221.89M,-,16.41,0.18%,"35,050"
1042,BSM,"Black Stone Minerals, L.P.",Energy,Oil & Gas E&P,USA,2.57B,39.55,12.34,0.16%,"460,313"
1043,BSML,Invesco BulletShares (R) 2021 Municipal Bond ETF,Financial,Exchange Traded Fund,USA,-,-,25.25,0.12%,790
1044,BSMM,Invesco BulletShares (R) 2022 Municipal Bond ETF,Financial,Exchange Traded Fund,USA,-,-,25.42,-0.03%,"3,004"
1045,BSMN,Invesco BulletShares (R) 2023 Municipal Bond ETF,Financial,Exchange Traded Fund,USA,-,-,25.63,0.00%,"3,192"
1046,BSMO,Invesco BulletShares (R) 2024 Municipal Bond ETF,Financial,Exchange Traded Fund,USA,-,-,25.76,0.00%,"4,485"
1047,BSMP,Invesco BulletShares (R) 2025 Municipal Bond ETF,Financial,Exchange Traded Fund,USA,-,-,25.95,-0.02%,"5,706"
1048,BSMQ,Invesco BulletShares (R) 2026 Municipal Bond ETF,Financial,Exchange Traded Fund,USA,-,-,25.83,0.00%,"1,320"
1049,BSMR,Invesco BulletShares (R) 2027 Municipal Bond ETF,Financial,Exchange Traded Fund,USA,-,-,25.72,0.08%,778
1050,BSMS,Invesco BulletShares (R) 2028 Municipal Bond ETF,Financial,Exchange Traded Fund,USA,-,-,26.07,0.05%,"1,435"
1051,BSMX,Banco Santander Mexico SA ADR,Financial,Banks - Regional,Mexico,7.74B,8.78,5.71,0.71%,"41,917"
1052,BSQR,BSQUARE Corporation,Technology,Software - Application,USA,45.91M,-,2.22,-0.89%,"411,469"
1053,BSRR,Sierra Bancorp,Financial,Banks - Regional,USA,376.14M,8.93,24.52,-0.61%,"24,648"
1054,BST,BlackRock Science and Technology Trust,Financial,Closed-End Fund - Equity,USA,1.31B,-,51.88,0.37%,"136,754"
1055,BSTZ,BlackRock Science and Technology Trust II,Financial,Asset Management,USA,3.03B,-,38.85,0.10%,"131,531"
1056,BSV,Vanguard Short-Term Bond Index Fund ETF Shares,Financial,Exchange Traded Fund,USA,-,-,81.86,-0.02%,"1,825,592"
1057,BSVN,Bank7 Corp.,Financial,Banks - Regional,USA,193.05M,9.35,20.94,-0.29%,262
1058,BSX,Boston Scientific Corporation,Healthcare,Medical Devices,USA,60.46B,116.47,42.86,0.99%,"5,121,670"
1059,BSY,"Bentley Systems, Incorporated",Technology,Software - Application,USA,16.29B,114.62,58.57,-0.24%,"731,075"
1060,BTA,BlackRock Long-Term Municipal Advantage Trust,Financial,Closed-End Fund - Debt,USA,181.67M,82.50,13.53,-0.07%,"24,946"
1061,BTAI,"BioXcel Therapeutics, Inc.",Healthcare,Biotechnology,USA,857.95M,-,31.04,-1.52%,"239,487"
1062,BTAL,AGFiQ U.S. Market Neutral Anti-Beta Fund,Financial,Exchange Traded Fund,USA,-,-,16.97,-0.07%,"13,172"
1063,BTAQ,Burgundy Technology Acquisition Corporation,Financial,Shell Companies,Cayman Islands,440.19M,284.29,9.95,0.25%,"15,354"
1064,BTB,Bit Brother Limited,Consumer Cyclical,Restaurants,China,28.15M,-,0.91,-7.20%,"2,798,061"
1065,BTBT,"Bit Digital, Inc.",Technology,Software - Application,USA,552.81M,14.63,11.22,8.41%,"90,240,843"
1066,BTCM,BIT Mining Limited,Financial,Capital Markets,China,558.68M,-,9.55,3.35%,"2,328,868"
1067,BTCS,BTCS Inc.,Financial,Capital Markets,USA,54.10M,-,5.78,-1.19%,"1,073,934"
1068,BTCY,"Biotricity, Inc.",Healthcare,Medical Devices,USA,128.51M,-,2.76,2.22%,"100,855"
1069,BTEC,Principal Healthcare Innovators Index ETF,Financial,Exchange Traded Fund,USA,-,-,53.03,-0.80%,"6,531"
1070,BTEK,BlackRock Future Tech ETF,Financial,Exchange Traded Fund,USA,-,-,34.5,0.17%,"6,233"
1071,BTG,B2Gold Corp.,Basic Materials,Gold,Canada,3.81B,5.94,3.62,3.43%,"5,749,456"
1072,BTI,British American Tobacco p.l.c.,Consumer Defensive,Tobacco,United Kingdom,80.34B,9.78,34.91,-0.51%,"4,296,998"
1073,BTN,"Ballantyne Strong, Inc",Consumer Cyclical,Leisure,USA,56.96M,-,3.14,2.28%,"26,995"
1074,BTNB,Bridgetown 2 Holdings Limited,Financial,Shell Companies,Hong Kong,371.13M,-,9.95,0.10%,"38,387"
1075,BTO,John Hancock Financial Opportunities Fund,Financial,Closed-End Fund - Equity,USA,57.81B,60.82,42.94,-0.81%,"34,546"
1076,BTRS,BTRS Holdings Inc.,Technology,Software - Application,USA,1.58B,-,10.29,-2.00%,"820,195"
1077,BTT,Blackrock Municipal 2030 Target Term Trust,Financial,Closed-End Fund - Debt,USA,1.81B,17.56,25.64,0.20%,"29,023"
1078,BTTR,Better Choice Company Inc.,Consumer Defensive,Packaged Foods,USA,113.36M,-,3.84,1.86%,"164,713"
1079,BTU,Peabody Energy Corporation,Energy,Thermal Coal,USA,1.99B,-,16.66,-4.75%,"9,126,503"
1080,BTWN,Bridgetown Holdings Limited,Financial,Shell Companies,Hong Kong,729.57M,-,9.81,-0.10%,"389,399"
1081,BTWNU,Bridgetown Holdings Limited,Financial,Shell Companies,Hong Kong,-,-,10.15,0.10%,"4,117"
1082,BTX,"Brooklyn ImmunoTherapeutics, Inc.",Healthcare,Biotechnology,USA,454.81M,-,8.64,-4.11%,"575,621"
1083,BTZ,BlackRock Credit Allocation Income Trust,Financial,Closed-End Fund - Debt,USA,1.42B,8.75,15.23,0.33%,"122,590"
1084,BUD,Anheuser-Busch InBev SA/NV,Consumer Defensive,Beverages - Brewers,Belgium,93.99B,19.12,55.04,-2.03%,"5,114,478"
1085,BUG,Global X Cybersecurity ETF,Financial,Exchange Traded Fund,USA,-,-,30.65,0.96%,"283,713"
1086,BUI,"BlackRock Utilities, Infrastructure & Power Opportunities Trust",Financial,Closed-End Fund - Equity,USA,500.35M,-,24.92,0.48%,"81,805"
1087,BULZ,MicroSectors FANG & Innovation,Financial,Exchange Traded Fund,USA,-,-,24.45,2.17%,"1,358,820"
1088,BUR,Burford Capital Limited,Financial,Asset Management,United Kingdom,-,-,10.92,-0.73%,"170,819"
1089,BURL,"Burlington Stores, Inc.",Consumer Cyclical,Apparel Retail,USA,17.97B,41.71,270.56,-2.48%,"628,777"
1090,BUSE,First Busey Corporation,Financial,Banks - Regional,USA,1.40B,11.12,25.59,-0.43%,"183,929"
1091,BUYZ,Franklin Disruptive Commerce ETF,Financial,Exchange Traded Fund,USA,-,-,48.83,0.51%,"3,342"
1092,BUZZ,VanEck Vectors Social Sentiment ETF,Financial,Exchange Traded Fund,USA,-,-,24.31,0.16%,"86,723"
1093,BV,"BrightView Holdings, Inc.",Industrials,Specialty Business Services,USA,1.57B,123.04,15.38,0.92%,"171,662"
1094,BVH,Bluegreen Vacations Holding Corporation,Consumer Cyclical,Resorts & Casinos,USA,540.94M,941.48,25.42,-2.23%,"50,136"
1095,BVN,Compania de Minas Buenaventura S.A.A.,Basic Materials,Other Precious Metals & Mining,Peru,1.73B,141.02,6.91,2.07%,"797,139"
1096,BVS,Bioventus Inc.,Healthcare,Diagnostics & Research,USA,782.59M,24.88,13.93,-1.07%,"40,875"
1097,BVXV,BiondVax Pharmaceuticals Ltd.,Healthcare,Biotechnology,Israel,29.91M,4.83,2.07,-4.61%,"103,129"
1098,BW,"Babcock & Wilcox Enterprises, Inc.",Industrials,Specialty Industrial Machinery,USA,502.62M,10.40,6.25,-6.02%,"1,312,312"
1099,BWA,BorgWarner Inc.,Consumer Cyclical,Auto Parts,USA,10.37B,13.06,43.85,-3.26%,"2,438,512"
1100,BWAC,Better World Acquisition Corp.,Financial,Shell Companies,USA,162.43M,-,10.07,0.10%,"38,420"
1101,BWACU,Better World Acquisition Corp.,Financial,Shell Companies,USA,-,-,10.62,0.09%,27
1102,BWAY,BrainsWay Ltd.,Healthcare,Diagnostics & Research,Israel,130.61M,-,7.94,-4.34%,"13,861"
1103,BWB,"Bridgewater Bancshares, Inc.",Financial,Banks - Regional,USA,489.64M,15.17,17.67,-1.83%,"16,385"
1104,BWBBP,"Bridgewater Bancshares, Inc.",Financial,Banks - Regional,USA,-,-,27.0,0.93%,9
1105,BWEN,"Broadwind, Inc.",Industrials,Specialty Industrial Machinery,USA,42.42M,8.93,2.51,-6.69%,"583,324"
1106,BWFG,"Bankwell Financial Group, Inc.",Financial,Banks - Regional,USA,233.52M,15.54,29.9,-0.27%,"5,181"
1107,BWG,Legg Mason BW Global Income Opportunities Fund Inc.,Financial,Closed-End Fund - Debt,USA,206.71M,-,12.31,-2.15%,"32,774"
1108,BWMN,Bowman Consulting Group Ltd. Common Stock,Industrials,Consulting Services,USA,154.50M,63.36,13.69,2.36%,"5,799"
1109,BWMX,"Betterware de Mexico, S.A.B. de C.V.",Consumer Cyclical,Specialty Retail,Mexico,1.31B,27.01,35.65,4.18%,"51,417"
1110,BWX,SPDR Bloomberg Barclays International Treasury Bond ETF,Financial,Exchange Traded Fund,USA,-,-,28.65,-0.07%,"88,264"
1111,BWXT,"BWX Technologies, Inc.",Industrials,Aerospace & Defense,USA,5.38B,20.60,57.75,1.46%,"396,759"
1112,BWZ,SPDR Bloomberg Barclays Short Term International Treasury Bond ETF,Financial,Exchange Traded Fund,USA,-,-,31.13,0.00%,"51,388"
1113,BX,Blackstone Inc.,Financial,Asset Management,USA,137.64B,17.58,113.87,-0.82%,"2,678,303"
1114,BXC,BlueLinx Holdings Inc.,Industrials,Building Products & Equipment,USA,457.91M,1.87,48.1,-0.68%,"157,922"
1115,BXMT,"Blackstone Mortgage Trust, Inc.",Real Estate,REIT - Mortgage,USA,4.80B,11.97,31.35,0.29%,"867,253"
1116,BXMX,Nuveen S&P 500 Buy-Write Income Fund,Financial,Closed-End Fund - Equity,USA,1.49B,15.01,14.3,-0.21%,"118,206"
1117,BXP,"Boston Properties, Inc.",Real Estate,REIT - Office,USA,17.08B,58.62,112.9,1.61%,"805,332"
1118,BXRX,"Baudax Bio, Inc.",Healthcare,Biotechnology,USA,44.93M,-,0.53,-1.43%,"561,436"
1119,BXS,BancorpSouth Bank,Financial,Banks - Regional,USA,3.21B,10.83,30.37,-0.07%,"583,672"
1120,BY,"Byline Bancorp, Inc.",Financial,Banks - Regional,USA,935.50M,13.05,25.27,0.24%,"74,321"
1121,BYD,Boyd Gaming Corporation,Consumer Cyclical,Resorts & Casinos,USA,6.88B,21.74,64.38,-0.74%,"1,364,141"
1122,BYFC,Broadway Financial Corporation,Financial,Banks - Regional,USA,139.81M,-,3.24,1.57%,"34,807"
1123,BYLD,iShares Yield Optimized Bond ETF,Financial,Exchange Traded Fund,USA,-,-,25.08,-0.04%,"6,479"
1124,BYM,BlackRock Municipal Income Quality Trust,Financial,Closed-End Fund - Debt,USA,402.17M,35.84,15.23,-0.33%,"39,010"
1125,BYND,"Beyond Meat, Inc.",Consumer Defensive,Packaged Foods,USA,6.42B,-,101.32,0.65%,"2,089,626"
1126,BYRN,"Byrna Technologies, Inc. Common Stock",Industrials,Aerospace & Defense,USA,484.45M,-,21.22,-2.75%,"165,672"
1127,BYSI,BeyondSpring Inc.,Healthcare,Biotechnology,USA,593.29M,-,14.81,1.02%,"684,625"
1128,BYTS,BYTE Acquisition Corp.,Financial,Shell Companies,USA,315.28M,-,9.74,0.21%,"25,170"
1129,BYTSU,BYTE Acquisition Corp.,Financial,Shell Companies,USA,-,-,9.95,-0.50%,500
1130,BZ,Kanzhun Limited,Industrials,Staffing & Employment Services,China,13.40B,-,33.34,-6.58%,"366,319"
1131,BZH,"Beazer Homes USA, Inc.",Consumer Cyclical,Residential Construction,USA,523.72M,5.20,16.96,-1.74%,"482,749"
1132,BZQ,ProShares UltraShort MSCI Brazil Capped,Financial,Exchange Traded Fund,USA,-,-,17.53,-0.62%,"264,745"
1133,BZUN,Baozun Inc.,Consumer Cyclical,Internet Retail,China,1.37B,20.60,17.14,0.35%,"876,656"
1134,C,Citigroup Inc.,Financial,Banks - Diversified,USA,144.72B,7.52,72.42,-0.15%,"15,445,752"
1135,CAAP,Corporacion America Airports S.A.,Industrials,Airports & Air Services,Luxembourg,891.44M,-,5.59,2.57%,"125,129"
1136,CAAS,"China Automotive Systems, Inc.",Consumer Cyclical,Auto Parts,China,101.41M,17.35,3.11,-0.80%,"19,712"
1137,CABA,"Cabaletta Bio, Inc.",Healthcare,Biotechnology,USA,277.33M,-,10.85,-3.90%,"171,030"
1138,CABO,"Cable One, Inc.",Communication Services,Telecom Services,USA,10.80B,32.31,1821.11,-0.79%,"19,902"
1139,CAC,Camden National Corporation,Financial,Banks - Regional,USA,711.65M,10.02,48.61,-0.04%,"20,490"
1140,CACC,Credit Acceptance Corporation,Financial,Credit Services,USA,9.66B,11.80,612.28,-0.36%,"145,441"
1141,CACG,ClearBridge All Cap Growth ESG ETF,Financial,Exchange Traded Fund,USA,-,-,48.69,0.35%,"13,739"
1142,CACI,CACI International Inc,Technology,Information Technology Services,USA,6.20B,14.51,266.01,0.42%,"77,792"
1143,CADE,Cadence Bancorporation,Financial,Banks - Regional,USA,2.72B,6.18,22.48,-0.04%,"480,135"
1144,CADL,"Candel Therapeutics, Inc.",Healthcare,Biotechnology,USA,311.01M,-,10.5,-4.46%,"28,919"
1145,CAE,CAE Inc.,Industrials,Aerospace & Defense,Canada,9.13B,95.87,29.05,-1.16%,"122,278"
1146,CAF,"Morgan Stanley China A Share Fund, Inc.",Financial,Closed-End Fund - Foreign,USA,455.35M,-,20.81,-0.53%,"14,833"
1147,CAG,"Conagra Brands, Inc.",Consumer Defensive,Packaged Foods,USA,16.65B,12.96,34.48,0.61%,"2,745,461"
1148,CAH,"Cardinal Health, Inc.",Healthcare,Medical Distribution,USA,13.66B,23.53,48.66,-1.06%,"3,920,849"
1149,CAHC,CA Healthcare Acquisition Corp.,Financial,Shell Companies,USA,114.31M,-,9.94,0.00%,0
1150,CAHCU,CA Healthcare Acquisition Corp.,Financial,Shell Companies,USA,-,-,10.81,0.00%,0
1151,CAI,"CAI International, Inc.",Industrials,Rental & Leasing Services,USA,970.94M,7.69,55.93,0.04%,"122,898"
1152,CAJ,Canon Inc.,Technology,Computer Hardware,Japan,31.79B,15.68,23.7,-0.38%,"214,602"
1153,CAKE,The Cheesecake Factory Incorporated,Consumer Cyclical,Restaurants,USA,2.32B,-,46.81,0.39%,"841,267"
1154,CAL,"Caleres, Inc.",Consumer Cyclical,Footwear & Accessories,USA,815.25M,-,21.88,-3.87%,"450,862"
1155,CALA,"Calithera Biosciences, Inc.",Healthcare,Biotechnology,USA,154.55M,-,1.97,-1.01%,"415,221"
1156,CALF,Pacer US Small Cap Cash Cows 100 ETF,Financial,Exchange Traded Fund,USA,-,-,42.47,-1.76%,"148,445"
1157,CALM,"Cal-Maine Foods, Inc.",Consumer Defensive,Farm Products,USA,1.77B,494.72,35.62,1.54%,"261,016"
1158,CALT,Calliditas Therapeutics AB (publ),Healthcare,Biotechnology,Sweden,516.15M,-,20.67,-1.20%,"11,869"
1159,CALX,"Calix, Inc.",Technology,Software - Application,USA,3.45B,42.77,55.35,3.03%,"706,513"
1160,CAMP,CalAmp Corp.,Technology,Communication Equipment,USA,342.02M,-,9.8,-0.51%,"143,356"
1161,CAMT,Camtek Ltd.,Technology,Semiconductor Equipment & Materials,Israel,1.68B,39.47,38.68,-1.38%,"113,720"
1162,CAN,Canaan Inc.,Technology,Computer Hardware,China,1.09B,109.02,6.65,1.06%,"6,346,196"
1163,CANE,Teucrium Sugar,Financial,Exchange Traded Fund,USA,-,-,9.45,-0.21%,"11,116"
1164,CANF,Can-Fite BioPharma Ltd.,Healthcare,Biotechnology,Israel,25.96M,-,1.51,-3.82%,"195,107"
1165,CANG,Cango Inc.,Communication Services,Internet Content & Information,China,611.51M,1.09,4.08,2.26%,"179,012"
1166,CANO,"Cano Health, Inc.",Healthcare,Medical Care Facilities,USA,5.73B,-,12.47,-1.42%,"2,134,401"
1167,CAPE,Barclays ETN+ Shiller Capet ETN,Financial,Exchange Traded Fund,USA,-,-,21.24,-0.33%,"30,590"
1168,CAPL,CrossAmerica Partners LP,Energy,Oil & Gas Refining & Marketing,USA,775.31M,25.06,20.5,0.99%,"17,929"
1169,CAPR,"Capricor Therapeutics, Inc.",Healthcare,Biotechnology,USA,85.74M,-,3.68,-4.17%,"242,375"
1170,CAR,"Avis Budget Group, Inc.",Industrials,Rental & Leasing Services,USA,8.18B,50.36,128.58,-0.16%,"1,216,931"
1171,CARA,"Cara Therapeutics, Inc.",Healthcare,Biotechnology,USA,697.81M,128.50,13.75,-3.10%,"469,316"
1172,CARE,"Carter Bankshares, Inc.",Financial,Banks - Regional,USA,376.14M,-,14.67,-1.21%,"31,648"
1173,CARG,"CarGurus, Inc.",Communication Services,Internet Content & Information,USA,3.63B,34.40,32.06,0.82%,"713,873"
1174,CARR,Carrier Global Corporation,Industrials,Building Products & Equipment,USA,45.04B,18.72,52.61,-0.40%,"2,683,393"
1175,CARS,Cars.com Inc.,Consumer Cyclical,Auto & Truck Dealerships,USA,804.44M,140.83,11.83,-1.91%,"346,171"
1176,CARV,"Carver Bancorp, Inc.",Financial,Banks - Regional,USA,60.67M,-,16.9,-5.64%,"330,496"
1177,CARZ,First Trust NASDAQ Global Auto Index Fund,Financial,Exchange Traded Fund,USA,-,-,56.55,-3.18%,"15,813"
1178,CAS,Cascade Acquisition Corp.,Financial,Shell Companies,USA,286.85M,-,9.96,0.30%,"23,283"
1179,CASA,"Casa Systems, Inc.",Technology,Communication Equipment,USA,541.47M,19.00,6.48,-1.67%,"123,003"
1180,CASH,"Meta Financial Group, Inc.",Financial,Banks - Regional,USA,1.71B,12.93,55.5,0.02%,"233,065"
1181,CASI,"CASI Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,158.21M,-,1.16,-4.92%,"5,034,988"
1182,CASS,"Cass Information Systems, Inc.",Industrials,Specialty Business Services,USA,584.78M,23.09,41.77,0.17%,"17,800"
1183,CASY,"Casey's General Stores, Inc.",Consumer Defensive,Grocery Stores,USA,7.05B,22.67,189.02,0.00%,"128,410"
1184,CAT,Caterpillar Inc.,Industrials,Farm & Heavy Construction Machinery,USA,103.76B,24.51,191.86,-0.33%,"3,691,611"
1185,CATC,Cambridge Bancorp,Financial,Banks - Regional,USA,611.34M,11.35,87.21,0.13%,"5,374"
1186,CATH,Global X S&P 500 Catholic Values ETF,Financial,Exchange Traded Fund,USA,-,-,54.18,0.04%,"10,259"
1187,CATO,The Cato Corporation,Consumer Cyclical,Apparel Retail,USA,361.89M,35.23,16.7,-0.89%,"79,624"
1188,CATY,Cathay General Bancorp,Financial,Banks - Regional,USA,3.20B,11.97,41.78,-0.64%,"276,843"
1189,CB,Chubb Limited,Financial,Insurance - Property & Casualty,Switzerland,75.43B,9.76,176.72,0.90%,"1,302,539"
1190,CBAH,"CBRE Acquisition Holdings, Inc.",Financial,Shell Companies,USA,420.35M,-,9.98,0.15%,"493,885"
1191,CBAN,"Colony Bankcorp, Inc.",Financial,Banks - Regional,USA,252.03M,10.70,19.05,-0.99%,"6,029"
1192,CBAT,"CBAK Energy Technology, Inc.",Industrials,Electrical Equipment & Parts,China,191.61M,6.70,2.13,-2.74%,"714,661"
1193,CBAY,"CymaBay Therapeutics, Inc.",Healthcare,Biotechnology,USA,272.84M,-,4.02,8.65%,"1,811,156"
1194,CBD,Companhia Brasileira de Distribuicao,Consumer Cyclical,Department Stores,Brazil,1.27B,4.98,4.66,0.43%,"1,727,026"
1195,CBFV,"CB Financial Services, Inc.",Financial,Banks - Regional,USA,126.75M,-,23.13,-0.30%,632
1196,CBH,AllianzGI Convertible & Income 2024 Target Term Fund,Financial,Asset Management,USA,187.88M,-,10.29,-0.87%,"20,382"
1197,CBIO,"Catalyst Biosciences, Inc.",Healthcare,Biotechnology,USA,119.70M,-,3.77,1.89%,"411,350"
1198,CBLS,Changebridge Capital Long/Short Equity ETF,Financial,Exchange Traded Fund,USA,-,-,25.92,-0.56%,20
1199,CBMB,"CBM Bancorp, Inc.",Financial,Banks - Regional,USA,57.38M,64.33,16.21,4.51%,"1,599"
1200,CBNK,"Capital Bancorp, Inc.",Financial,Banks - Regional,USA,334.06M,9.33,24.69,-0.60%,"16,643"
1201,CBOE,"Cboe Global Markets, Inc.",Financial,Financial Data & Stock Exchanges,USA,13.02B,29.88,121.69,0.70%,"762,414"
1202,CBON,VanEck Vectors ChinaAMC China Bond ETF,Financial,Exchange Traded Fund,USA,-,-,24.3,-0.13%,"17,262"
1203,CBRE,"CBRE Group, Inc.",Real Estate,Real Estate Services,USA,31.59B,27.28,97.09,-2.79%,"1,788,365"
1204,CBRL,"Cracker Barrel Old Country Store, Inc.",Consumer Cyclical,Restaurants,USA,3.26B,13.38,143.26,0.27%,"196,977"
1205,CBSH,"Commerce Bancshares, Inc.",Financial,Banks - Regional,USA,8.09B,15.13,70.53,-0.24%,"214,259"
1206,CBT,Cabot Corporation,Basic Materials,Specialty Chemicals,USA,2.80B,-,50.96,-0.82%,"219,772"
1207,CBTG,Cabot Growth ETF,Financial,Exchange Traded Fund,USA,-,-,25.13,0.30%,9
1208,CBTX,"CBTX, Inc.",Financial,Banks - Regional,USA,648.77M,17.08,26.6,-0.71%,"18,462"
1209,CBU,"Community Bank System, Inc.",Financial,Banks - Regional,USA,3.76B,20.19,70.58,-0.27%,"196,396"
1210,CBZ,"CBIZ, Inc.",Industrials,Specialty Business Services,USA,1.74B,23.35,33.72,0.27%,"93,007"
1211,CC,The Chemours Company,Basic Materials,Specialty Chemicals,USA,4.80B,19.61,29.9,-1.61%,"1,346,381"
1212,CCAC,CITIC Capital Acquisition Corp.,Financial,Shell Companies,China,344.50M,-,10.0,0.00%,"31,918"
1213,CCAP,"Crescent Capital BDC, Inc.",Financial,Asset Management,USA,546.17M,-,19.39,0.57%,"35,803"
1214,CCBG,"Capital City Bank Group, Inc.",Financial,Banks - Regional,USA,421.34M,12.25,25.52,0.63%,"18,780"
1215,CCCC,"C4 Therapeutics, Inc.",Healthcare,Biotechnology,USA,2.11B,-,44.71,0.11%,"199,727"
1216,CCD,Calamos Dynamic Convertible and Income Fund,Financial,Closed-End Fund - Equity,USA,767.13M,-,31.33,2.59%,"100,605"
1217,CCEL,"Cryo-Cell International, Inc.",Healthcare,Medical Care Facilities,USA,102.00M,25.59,12.0,0.00%,"3,405"
